sample_id	run_id	assay_type	run_classification	summary_axis	interpretation_label	count
ERR10619208	run_2026_05_30_151355	WES	saudi_epilepsy_patient_71_of_144_median_depth	source_interpretation_label	coding_common_or_low_support	26297
ERR10619208	run_2026_05_30_151355	WES	saudi_epilepsy_patient_71_of_144_median_depth	source_interpretation_label	coding_uninterpretable	471
ERR10619208	run_2026_05_30_151355	WES	saudi_epilepsy_patient_71_of_144_median_depth	source_interpretation_label	lof_or_missense_rare	1272
ERR10619208	run_2026_05_30_151355	WES	saudi_epilepsy_patient_71_of_144_median_depth	source_interpretation_label	lof_rare_clinically_supported	1
ERR10619208	run_2026_05_30_151355	WES	saudi_epilepsy_patient_71_of_144_median_depth	source_interpretation_label	noncoding_common_or_low_support	642368
ERR10619208	run_2026_05_30_151355	WES	saudi_epilepsy_patient_71_of_144_median_depth	source_interpretation_label	noncoding_uninterpretable	149123
ERR10619208	run_2026_05_30_151355	WES	saudi_epilepsy_patient_71_of_144_median_depth	source_interpretation_label	regulatory_or_transcript_rare	29867
ERR10619208	run_2026_05_30_151355	WES	saudi_epilepsy_patient_71_of_144_median_depth	variant_origin	coding	28041
ERR10619208	run_2026_05_30_151355	WES	saudi_epilepsy_patient_71_of_144_median_depth	variant_origin	noncoding	821358
