sample_id	run_id	assay_type	run_classification	summary_axis	interpretation_label	count
ERR10619241	run_2026_06_02_052302	WES	saudi_epilepsy_patient_38_of_144_q1_depth	source_interpretation_label	coding_common_or_low_support	24521
ERR10619241	run_2026_06_02_052302	WES	saudi_epilepsy_patient_38_of_144_q1_depth	source_interpretation_label	coding_uninterpretable	493
ERR10619241	run_2026_06_02_052302	WES	saudi_epilepsy_patient_38_of_144_q1_depth	source_interpretation_label	lof_or_missense_rare	1088
ERR10619241	run_2026_06_02_052302	WES	saudi_epilepsy_patient_38_of_144_q1_depth	source_interpretation_label	lof_rare_clinically_supported	2
ERR10619241	run_2026_06_02_052302	WES	saudi_epilepsy_patient_38_of_144_q1_depth	source_interpretation_label	noncoding_common_or_low_support	688531
ERR10619241	run_2026_06_02_052302	WES	saudi_epilepsy_patient_38_of_144_q1_depth	source_interpretation_label	noncoding_uninterpretable	161786
ERR10619241	run_2026_06_02_052302	WES	saudi_epilepsy_patient_38_of_144_q1_depth	source_interpretation_label	regulatory_or_transcript_rare	33277
ERR10619241	run_2026_06_02_052302	WES	saudi_epilepsy_patient_38_of_144_q1_depth	variant_origin	coding	26104
ERR10619241	run_2026_06_02_052302	WES	saudi_epilepsy_patient_38_of_144_q1_depth	variant_origin	noncoding	883594
