sample_id	run_id	assay_type	run_classification	summary_axis	interpretation_label	count
ERR10619230	run_2026_06_01_004903	WES	saudi_epilepsy_patient_108_of_144_q3_depth	source_interpretation_label	coding_common_or_low_support	25299
ERR10619230	run_2026_06_01_004903	WES	saudi_epilepsy_patient_108_of_144_q3_depth	source_interpretation_label	coding_uninterpretable	409
ERR10619230	run_2026_06_01_004903	WES	saudi_epilepsy_patient_108_of_144_q3_depth	source_interpretation_label	lof_or_missense_rare	1237
ERR10619230	run_2026_06_01_004903	WES	saudi_epilepsy_patient_108_of_144_q3_depth	source_interpretation_label	lof_rare_clinically_supported	3
ERR10619230	run_2026_06_01_004903	WES	saudi_epilepsy_patient_108_of_144_q3_depth	source_interpretation_label	noncoding_common_or_low_support	513336
ERR10619230	run_2026_06_01_004903	WES	saudi_epilepsy_patient_108_of_144_q3_depth	source_interpretation_label	noncoding_uninterpretable	116727
ERR10619230	run_2026_06_01_004903	WES	saudi_epilepsy_patient_108_of_144_q3_depth	source_interpretation_label	regulatory_or_transcript_rare	24043
ERR10619230	run_2026_06_01_004903	WES	saudi_epilepsy_patient_108_of_144_q3_depth	variant_origin	coding	26948
ERR10619230	run_2026_06_01_004903	WES	saudi_epilepsy_patient_108_of_144_q3_depth	variant_origin	noncoding	654106
